"Grant_Application_ID"	"RFCD_Code"	"RFCD_Percentage"	"SEO_Code"	"SEO_Percentage"	"Person_ID"	"Role"	"Year_of_Birth"	"Country_of_Birth"	"Home_Language"	"Dept_No"	"Faculty_No"	"With_PHD"	"No_of_Years_in_Uni_at_Time_of_Grant"	"Number_of_Successful_Grant"	"Number_of_Unsuccessful_Grant"	"A2"	"A"	"B"	"C"	"Grant_Status"	"Sponsor_Code"	"Contract_Value_Band"	"Grant_Category_Code"
7030	"RFCD270107"	50	"SEO730211"	50	69032	"DELEGATED_RESEARCHER"	"1965"	"Australia"	"English"	"Dept2538"	"Faculty25"	"Yes"	"Duration5to10"	5	7	0	0	0	0	0	"Sponsor68D"	"ContractValueBandA"	"GrantCat30B"
7030	"RFCD320702"	50	"SEO730203"	50	308557	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2538"	"Faculty25"	""	"DurationUnk"	1	1	2	3	0	0	0	"Sponsor68D"	"ContractValueBandA"	"GrantCat30B"
7031	"RFCD321206"	25	""	""	""	"STUDRES"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7031	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7031	"RFCD321202"	25	"SEO730214"	50	67152	"CHIEF_INVESTIGATOR"	"1955"	"NewZealand"	""	"Dept2553"	"Faculty25"	"Yes"	"DurationGT15"	0	0	0	0	0	0	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7031	"RFCD320899"	50	"SEO730112"	50	36402	"CHIEF_INVESTIGATOR"	"1975"	""	""	""	""	""	"DurationUnk"	0	0	0	1	0	0	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7032	""	""	""	""	67842	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"Duration5to10"	4	12	14	49	19	5	0	"SponsorUnk"	"ContractValueBandG"	"GrantCatUnk"
7032	""	""	""	""	17342	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2828"	"Faculty25"	"Yes"	"Duration5to10"	2	22	0	0	0	0	0	"SponsorUnk"	"ContractValueBandG"	"GrantCatUnk"
7033	""	""	""	""	71712	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2553"	"Faculty25"	"Yes"	"Duration10to15"	0	1	0	0	0	0	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7033	"RFCD320899"	100	"SEO730214"	100	63757	"CHIEF_INVESTIGATOR"	"1960"	"GreatBritain"	""	"Dept2553"	"Faculty25"	"Yes"	"DurationGT15"	0	1	6	5	1	5	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7033	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor75C"	"ContractValueBandA"	"GrantCat10B"
7034	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"SponsorUnk"	"ContractValueBandG"	"GrantCatUnk"
7035	"RFCD321204"	100	"SEO730219"	75	26107	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2558"	"Faculty25"	"Yes"	"Duration5to10"	2	4	3	7	8	0	0	"Sponsor222B"	"ContractValueBandB"	"GrantCat30C"
7035	""	""	"SEO730211"	25	18722	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2558"	"Faculty25"	""	"DurationLT0"	0	2	0	0	0	0	0	"Sponsor222B"	"ContractValueBandB"	"GrantCat30C"
7036	""	""	""	""	144267	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"Duration0to5"	0	5	0	0	0	0	0	"Sponsor24D"	"ContractValueBandB"	"GrantCat30B"
7037	""	""	""	""	314487	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"DurationLT0"	0	5	2	2	4	3	0	"Sponsor24D"	"ContractValueBandB"	"GrantCat30B"
7038	""	""	""	""	765697	"CHIEF_INVESTIGATOR"	"1980"	""	""	"Dept3273"	"Faculty31"	"Yes"	"Duration0to5"	2	1	0	0	2	0	1	"Sponsor222B"	"ContractValueBandA"	"GrantCat30C"
7038	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor222B"	"ContractValueBandA"	"GrantCat30C"
7038	"RFCD291599"	100	"SEO730104"	50	28342	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2153"	"Faculty19"	"Yes"	"Duration0to5"	2	1	0	10	6	0	1	"Sponsor222B"	"ContractValueBandA"	"GrantCat30C"
7038	""	""	""	""	76757	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2153"	"Faculty19"	"Yes"	"Duration0to5"	1	0	3	2	0	0	1	"Sponsor222B"	"ContractValueBandA"	"GrantCat30C"
7038	""	""	"SEO730304"	50	82722	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2153"	"Faculty19"	"Yes"	"Duration10to15"	1	0	0	0	0	0	1	"Sponsor222B"	"ContractValueBandA"	"GrantCat30C"
7038	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor222B"	"ContractValueBandA"	"GrantCat30C"
7039	""	""	""	""	47992	"CHIEF_INVESTIGATOR"	"1980"	"Australia"	""	"Dept2628"	"Faculty25"	""	"DurationUnk"	0	1	0	0	0	0	0	"Sponsor24D"	"ContractValueBandB"	"GrantCat30B"
7040	"RFCD321003"	40	"SEO730106"	40	5242	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2713"	"Faculty25"	""	"DurationLT0"	2	3	5	10	11	4	1	"Sponsor149A"	"ContractValueBandB"	"GrantCat30B"
7040	"RFCD380104"	20	"SEO730305"	30	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor149A"	"ContractValueBandB"	"GrantCat30B"
7040	"RFCD321204"	20	"SEO730211"	30	79032	"DELEGATED_RESEARCHER"	"1955"	"Australia"	""	"Dept2713"	"Faculty25"	"Yes"	"DurationGT15"	1	7	0	0	0	0	1	"Sponsor149A"	"ContractValueBandB"	"GrantCat30B"
7041	"RFCD321004"	100	"SEO730105"	90	67657	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	"English"	"Dept2713"	"Faculty25"	"Yes"	"Duration5to10"	2	5	2	8	1	3	0	"Sponsor164D"	"ContractValueBandG"	"GrantCat10B"
7042	"RFCD320206"	100	"SEO730108"	100	148087	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	3	6	8	3	0	0	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7043	"RFCD321004"	100	"SEO730105"	100	74162	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2813"	"Faculty25"	"Yes"	"Duration5to10"	3	9	19	34	9	10	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7044	"RFCD321021"	100	"SEO730211"	100	1737	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2533"	"Faculty25"	"Yes"	"Duration5to10"	4	4	10	26	15	14	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7045	"RFCD320702"	100	"SEO730104"	50	101532	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2538"	"Faculty25"	""	"Duration0to5"	3	7	2	8	7	1	1	"Sponsor4D"	"ContractValueBandC"	"GrantCat10A"
7046	"RFCD321202"	100	"SEO730107"	50	76352	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration10to15"	1	1	14	22	13	2	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7047	"RFCD320299"	100	"SEO730108"	35	82542	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2628"	"Faculty25"	""	"Duration10to15"	4	0	22	11	4	1	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7048	"RFCD320702"	100	"SEO730104"	50	89492	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2578"	"Faculty25"	""	"Duration0to5"	3	2	2	9	4	1	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7049	"RFCD320702"	100	"SEO730107"	35	19287	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"Duration5to10"	4	0	6	5	3	3	1	"Sponsor4D"	"ContractValueBandC"	"GrantCat10A"
7050	"RFCD330199"	100	"SEO749999"	100	77292	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7050	""	""	""	""	5992	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7050	""	""	""	""	85007	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2298"	"Faculty46"	"Yes"	"Duration0to5"	0	2	0	0	3	0	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7051	"RFCD321006"	100	"SEO730108"	60	73942	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2728"	"Faculty25"	"Yes"	"Duration10to15"	3	2	9	18	7	5	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7052	"RFCD320702"	100	"SEO730104"	50	131432	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"Duration0to5"	1	4	5	7	11	1	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7053	"RFCD320502"	100	"SEO730106"	100	975127	"CHIEF_INVESTIGATOR"	"1960"	"EasternEurope"	""	"Dept2668"	"Faculty25"	"Yes"	"Duration0to5"	2	1	4	3	3	2	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7054	"RFCD320702"	100	"SEO730104"	100	78922	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2578"	"Faculty25"	""	"Duration0to5"	2	1	0	15	6	1	1	"Sponsor4D"	"ContractValueBandC"	"GrantCat10A"
7055	"RFCD320704"	100	"SEO730104"	100	537	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"Duration10to15"	4	3	19	19	19	5	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7056	"RFCD321021"	100	"SEO730104"	100	24627	"CHIEF_INVESTIGATOR"	"1965"	"AsiaPacific"	""	"Dept2768"	"Faculty25"	""	"Duration5to10"	0	2	0	3	2	0	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7057	"RFCD321299"	100	"SEO730204"	25	7862	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration5to10"	1	2	4	8	10	8	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7058	"RFCD270804"	100	"SEO730101"	25	665642	"CHIEF_INVESTIGATOR"	"1960"	"WesternEurope"	""	"Dept1258"	"Faculty34"	"Yes"	"Duration0to5"	1	4	2	6	6	1	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7059	""	""	""	""	941027	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept1033"	"Faculty1"	"Yes"	"Duration0to5"	1	0	0	8	9	1	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7060	"RFCD270205"	100	"SEO730115"	25	357	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2853"	"Faculty25"	"Yes"	"Duration10to15"	1	0	2	10	8	10	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7061	"RFCD321204"	100	"SEO730211"	100	3182	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration10to15"	4	2	2	7	27	34	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7062	"RFCD320603"	100	"SEO670403"	25	106357	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2668"	"Faculty25"	""	"Duration0to5"	3	4	4	10	6	5	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7063	"RFCD321028"	100	"SEO730114"	20	8772	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2763"	"Faculty25"	""	"DurationLT0"	5	7	8	19	14	5	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7064	"RFCD320702"	100	"SEO730199"	100	110457	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2538"	"Faculty25"	""	"Duration0to5"	3	1	5	5	3	1	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat10A"
7065	"RFCD320702"	100	"SEO730104"	33	74492	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"DurationGT15"	4	6	3	7	8	1	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7066	"RFCD321004"	100	"SEO730105"	100	72037	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2713"	"Faculty25"	"Yes"	"Duration5to10"	5	10	9	6	7	0	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7067	""	""	""	""	5992	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7067	""	""	""	""	85007	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2298"	"Faculty46"	"Yes"	"Duration0to5"	0	2	0	0	3	0	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7067	"RFCD330199"	100	"SEO749999"	100	77292	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"SponsorUnk"	"ContractValueBandA"	"GrantCatUnk"
7068	"RFCD320205"	100	"SEO730102"	50	78967	"CHIEF_INVESTIGATOR"	"1955"	"WesternEurope"	""	"Dept2728"	"Faculty25"	"Yes"	"DurationGT15"	6	4	7	10	10	2	1	"Sponsor4D"	"ContractValueBandC"	"GrantCat10A"
7069	"RFCD340204"	100	"SEO730308"	35	146697	"CHIEF_INVESTIGATOR"	"1965"	"GreatBritain"	""	"Dept1678"	"Faculty13"	"Yes"	"Duration0to5"	3	2	7	7	16	12	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
7070	"RFCD320405"	100	"SEO730101"	100	1687	"CHIEF_INVESTIGATOR"	"1960"	"GreatBritain"	""	"Dept2603"	"Faculty25"	"Yes"	"Duration10to15"	2	0	24	15	8	1	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
7071	"RFCD300401"	20	"SEO630104"	65	97252	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept1258"	"Faculty34"	"Yes"	"Duration0to5"	0	1	0	1	1	1	0	"Sponsor232D"	"ContractValueBandE"	"GrantCat10B"
7072	"RFCD321003"	50	"SEO730106"	75	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor20D"	"ContractValueBandA"	"GrantCat10B"
7072	"RFCD321017"	25	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor20D"	"ContractValueBandA"	"GrantCat10B"
7072	"RFCD321007"	25	"SEO730109"	25	39272	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2713"	"Faculty25"	""	"Duration5to10"	0	1	0	0	0	0	1	"Sponsor20D"	"ContractValueBandA"	"GrantCat10B"
7073	"RFCD321004"	100	"SEO730114"	100	78992	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"DurationGT15"	3	5	9	22	7	9	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7073	""	""	""	""	787857	"DELEGATED_RESEARCHER"	"1980"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7074	"RFCD270499"	100	"SEO770503"	25	75052	"CHIEF_INVESTIGATOR"	"1970"	"NorthAmerica"	""	"Dept998"	"Faculty1"	"Yes"	"Duration10to15"	3	0	2	3	2	6	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7074	""	""	"SEO770505"	25	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7075	""	""	"SEO749906"	50	4882	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2298"	"Faculty46"	"Yes"	"Duration10to15"	1	3	0	0	0	0	1	"Sponsor112D"	"ContractValueBandB"	"GrantCat30C"
7075	""	""	""	""	82072	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2298"	"Faculty46"	""	"DurationLT0"	6	1	0	0	0	0	1	"Sponsor112D"	"ContractValueBandB"	"GrantCat30C"
7075	""	""	""	""	81772	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	0	2	10	0	1	"Sponsor112D"	"ContractValueBandB"	"GrantCat30C"
7075	""	""	""	""	329022	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	""	"Faculty46"	"Yes"	"Duration0to5"	0	1	2	0	2	1	1	"Sponsor112D"	"ContractValueBandB"	"GrantCat30C"
7075	"RFCD330104"	100	"SEO740101"	50	7992	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2298"	"Faculty46"	"Yes"	"DurationLT0"	1	0	0	1	7	0	1	"Sponsor112D"	"ContractValueBandB"	"GrantCat30C"
7075	""	""	""	""	959322	"CHIEF_INVESTIGATOR"	"1980"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"Sponsor112D"	"ContractValueBandB"	"GrantCat30C"
7076	"RFCD320702"	50	"SEO730219"	50	76757	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2153"	"Faculty19"	"Yes"	"Duration0to5"	1	0	3	2	0	0	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7076	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7076	"RFCD321206"	50	"SEO730213"	50	70227	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2538"	"Faculty25"	"Yes"	"Duration5to10"	1	4	0	0	0	0	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7076	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7076	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor222B"	"ContractValueBandUnk"	"GrantCat30C"
7077	""	""	""	""	6562	"CHIEF_INVESTIGATOR"	"1955"	"SouthAfrica"	"English"	"Dept2053"	"Faculty19"	""	"DurationLT0"	1	1	0	0	0	0	0	"Sponsor326B"	"ContractValueBandUnk"	"GrantCat10B"
7077	"RFCD291499"	100	"SEO670904"	100	22847	"CHIEF_INVESTIGATOR"	"1980"	"Australia"	""	"Dept2053"	"Faculty19"	"Yes"	"Duration5to10"	6	2	10	6	5	0	0	"Sponsor326B"	"ContractValueBandUnk"	"GrantCat10B"
7078	"RFCD270602"	100	"SEO630107"	100	144767	"CHIEF_INVESTIGATOR"	"1970"	"AsiaPacific"	""	"Dept1258"	"Faculty34"	"Yes"	"Duration0to5"	0	4	1	4	1	0	1	"Sponsor7C"	"ContractValueBandA"	"GrantCat10A"
7079	"RFCD321213"	100	"SEO750403"	100	34127	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration0to5"	1	0	1	1	0	0	1	"Sponsor5A"	"ContractValueBandA"	"GrantCat30B"
7080	"RFCD310105"	75	"SEO750902"	50	113192	"CHIEF_INVESTIGATOR"	"1965"	"AsiaPacific"	""	"Dept3508"	"Faculty4"	"Yes"	"Duration0to5"	2	1	2	1	0	1	1	"Sponsor5A"	"ContractValueBandA"	"GrantCat30B"
7081	"RFCD270603"	60	"SEO730106"	60	147857	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2678"	"Faculty25"	""	"DurationLT0"	2	12	0	0	1	0	0	"Sponsor40D"	"ContractValueBandF"	"GrantCat10B"
7082	"RFCD321003"	50	"SEO730105"	50	415187	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2813"	"Faculty25"	""	"Duration0to5"	0	2	0	0	0	0	0	"Sponsor40D"	"ContractValueBandC"	"GrantCat10B"
7082	"RFCD321004"	50	"SEO730106"	50	69812	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2813"	"Faculty25"	""	"Duration5to10"	4	11	0	0	0	0	0	"Sponsor40D"	"ContractValueBandC"	"GrantCat10B"
7083	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7083	"RFCD270699"	100	"SEO770706"	100	111192	"CHIEF_INVESTIGATOR"	"1965"	"WesternEurope"	"OtherLang"	"Dept1098"	"Faculty1"	"Yes"	"Duration0to5"	0	7	3	23	15	13	0	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7084	"RFCD291499"	100	"SEO680302"	100	22847	"CHIEF_INVESTIGATOR"	"1980"	"Australia"	""	"Dept2053"	"Faculty19"	"Yes"	"Duration5to10"	6	2	10	6	5	0	1	"Sponsor51C"	"ContractValueBandA"	"GrantCat20C"
7085	"RFCD321015"	100	"SEO730108"	100	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7086	"RFCD270702"	100	"SEO770302"	100	66007	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept3268"	"Faculty31"	"Yes"	"DurationGT15"	2	0	2	26	13	2	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7086	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7087	"RFCD300802"	100	"SEO779903"	100	69517	"PRINCIPAL_SUPERVISOR"	"1950"	"Australia"	"English"	"Dept1258"	"Faculty34"	"Yes"	"DurationGT15"	3	5	10	6	16	61	0	"Sponsor5A"	"ContractValueBandC"	"GrantCat30B"
7088	"RFCD270504"	30	"SEO620501"	20	500157	"PRINCIPAL_SUPERVISOR"	"1970"	"Australia"	"English"	"Dept3258"	"Faculty31"	"Yes"	"Duration0to5"	2	0	11	6	5	1	1	"Sponsor36D"	"ContractValueBandG"	"GrantCat10A"
7088	""	""	"SEO770804"	40	85642	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept3258"	"Faculty31"	"Yes"	"Duration5to10"	9	10	35	44	40	12	1	"Sponsor36D"	"ContractValueBandG"	"GrantCat10A"
7088	"RFCD300204"	70	"SEO670602"	20	705382	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept3268"	"Faculty31"	"Yes"	"Duration0to5"	1	1	0	0	0	0	1	"Sponsor36D"	"ContractValueBandG"	"GrantCat10A"
7089	""	""	""	""	444932	"CHIEF_INVESTIGATOR"	"1970"	"AsiaPacific"	""	"Dept3028"	"Faculty31"	"Yes"	"Duration0to5"	2	0	0	0	0	0	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7089	"RFCD270499"	100	"SEO770703"	100	82602	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept3028"	"Faculty31"	"Yes"	"DurationGT15"	1	1	1	6	9	2	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7089	""	""	""	""	79742	"CHIEF_INVESTIGATOR"	"1950"	"GreatBritain"	""	"Dept3028"	"Faculty31"	""	"DurationLT0"	1	3	1	19	20	7	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7089	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7090	"RFCD321011"	50	"SEO730106"	100	889197	"CHIEF_INVESTIGATOR"	"1975"	"GreatBritain"	""	"Dept2713"	"Faculty25"	"Yes"	"Duration0to5"	0	4	5	1	2	2	0	"Sponsor40D"	"ContractValueBandC"	"GrantCat10B"
7091	""	""	""	""	2477	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2668"	"Faculty25"	"Yes"	"Duration10to15"	0	1	0	0	0	0	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7091	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7091	""	""	""	""	75747	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2668"	"Faculty25"	"Yes"	"Duration5to10"	0	2	2	2	2	1	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7091	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7091	"RFCD320502"	100	"SEO730108"	100	13192	"CHIEF_INVESTIGATOR"	"1960"	"WesternEurope"	""	"Dept2668"	"Faculty25"	"Yes"	"Duration10to15"	1	1	5	2	2	1	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7091	""	""	""	""	78762	"PRINCIPAL_SUPERVISOR"	"1960"	"Australia"	""	"Dept2668"	"Faculty25"	"Yes"	"Duration5to10"	2	7	17	5	11	2	0	"Sponsor65A"	"ContractValueBandC"	"GrantCat30B"
7092	"RFCD270707"	20	"SEO620502"	30	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
7092	"RFCD270504"	10	"SEO620204"	40	636867	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept3268"	"Faculty31"	"Yes"	"Duration0to5"	1	1	1	10	7	0	1	"Sponsor34B"	"ContractValueBandA"	"GrantCat30C"
